Real	Counterfactual
14	14
18	15
40	27
35	35
217	260
1	1
21	21
7	7
17	15
40	40
33	33
35	26
34	23
64	64
77	80
1	1
4	4
21	21
91	91
27	23
41	37
47	84
76	76
68	105
288	238
3	3
8	7
8	9
16	16
37	39
24	30
81	76
68	59
95	95
83	103
0	0
31	25
40	40
43	43
79	83
94	82
176	176
123	142
170	207
259	214
10	10
17	17
50	50
31	33
32	33
91	108
65	73
86	114
247	217
264	282
10	10
16	14
11	11
23	22
19	19
18	28
28	28
55	59
62	61
75	77
0	0
6	6
4	4
21	21
13	9
15	15
52	58
187	180
182	171
287	278
2	3
4	4
9	9
8	13
15	32
33	55
25	42
36	66
102	80
77	85
9	9
5	5
24	22
22	21
38	38
49	53
50	87
79	67
126	117
172	159
0	0
1	1
3	3
22	17
36	38
81	66
56	76
72	61
114	128
354	334
22	22
17	17
16	28
18	32
47	47
49	46
40	43
40	48
102	110
212	178
4	4
4	7
13	13
11	17
19	19
12	12
22	22
42	47
45	45
75	65
4	4
10	10
22	22
27	17
23	23
27	26
103	103
77	76
148	112
389	395
3	3
7	7
10	10
23	23
45	45
19	19
21	30
20	20
44	42
76	76
3	3
3	3
9	8
9	9
28	22
28	28
30	61
35	40
70	82
72	73
13	13
21	22
41	48
42	49
67	53
92	87
131	94
127	133
122	106
168	181
6	6
62	62
60	62
47	47
62	66
58	63
85	68
105	103
154	176
268	262
0	0
6	6
8	8
6	5
4	4
36	36
13	13
25	30
25	25
198	230
0	0
22	22
11	11
13	13
25	25
44	53
88	127
93	71
151	121
130	112
5	9
8	13
11	9
14	13
16	19
34	37
83	95
76	72
222	222
221	257
10	10
12	11
23	21
24	28
43	51
72	72
72	74
40	52
123	96
72	84
3	3
25	25
24	24
18	18
22	26
18	26
42	32
36	35
74	65
97	92
12	12
12	12
17	17
37	37
8	14
18	18
80	81
179	179
532	532
537	638
4	4
15	15
11	11
15	15
15	25
19	30
35	32
24	24
41	41
49	52
5	5
11	11
25	19
19	19
25	31
21	24
49	48
69	64
64	94
83	68
23	23
56	56
19	19
35	28
80	80
61	84
316	316
384	228
166	160
134	161
6	6
4	4
5	5
12	12
8	8
96	96
77	81
144	143
128	114
122	149
2	2
7	7
16	13
13	13
19	19
69	69
57	72
45	45
80	82
420	369
4	4
15	12
12	17
10	17
18	18
55	39
36	37
113	121
230	202
375	303
1	1
4	4
11	20
23	23
46	54
34	30
54	51
90	71
111	111
245	247
0	0
0	0
6	6
11	9
21	21
31	31
43	28
81	81
42	44
109	135
5	5
6	6
5	5
7	7
11	11
56	48
104	86
43	90
279	230
537	553
5	5
10	10
8	16
17	17
18	18
20	20
19	22
35	32
35	35
241	205
1	1
10	10
9	9
26	26
33	38
62	44
38	36
108	97
102	130
210	227
15	15
15	15
14	25
16	39
25	25
42	42
50	50
73	73
64	59
73	73
0	0
1	1
4	4
45	45
15	21
27	37
81	90
70	67
95	136
207	214
19	19
19	19
22	22
19	29
32	33
30	34
32	30
65	65
89	89
78	98
0	0
14	14
23	23
25	35
30	34
40	39
85	85
100	152
87	99
197	197
5	5
7	6
15	15
11	11
32	33
48	44
37	40
56	58
126	88
79	79
6	6
6	6
16	16
17	17
15	15
13	18
20	27
37	49
77	83
178	172
17	17
11	11
14	14
15	15
24	26
41	57
67	67
90	95
104	112
268	273
6	6
7	15
21	23
22	22
48	50
37	45
64	57
70	74
206	206
128	148
32	32
21	22
31	30
43	46
48	45
59	70
67	89
94	94
166	186
282	237
1	1
10	10
20	20
18	21
32	28
27	28
38	50
51	73
290	237
393	340
10	10
10	10
18	13
45	45
36	42
39	37
36	39
87	93
145	160
329	327
8	8
7	7
33	50
29	29
37	40
31	31
40	40
50	53
200	184
153	175
3	3
5	5
3	5
12	12
11	11
36	35
42	43
48	73
89	72
249	221
0	0
11	12
16	16
10	10
29	31
61	61
77	79
89	90
187	170
197	225
6	6
7	9
10	10
21	21
16	20
42	42
56	43
54	60
149	132
101	182
4	4
7	7
14	14
20	31
46	46
31	47
39	41
77	77
361	283
562	564
6	6
17	13
22	22
35	29
32	32
71	71
70	71
50	58
169	192
308	308
3	3
10	10
9	9
12	12
23	23
41	41
38	38
112	96
135	125
326	251
21	21
43	43
38	38
37	38
49	52
32	31
46	45
81	78
153	166
213	166
0	0
3	3
6	6
10	9
8	16
19	19
25	25
77	77
159	197
169	189
1	1
9	9
41	41
28	27
77	60
84	84
64	112
88	71
94	76
132	150
1	1
8	8
7	7
8	14
30	21
37	37
76	93
92	77
96	111
126	124
13	13
18	18
17	17
11	17
20	26
20	36
37	53
64	64
84	95
281	281
4	4
37	37
25	38
25	28
30	30
49	59
55	55
62	62
165	180
147	128
5	4
21	21
21	21
8	8
28	31
34	31
32	31
79	84
81	122
178	177
2	2
3	3
6	6
3	3
56	46
63	71
56	72
112	150
276	276
352	272
4	4
29	29
13	21
92	92
51	51
40	40
55	66
122	115
136	101
107	108
6	6
7	7
9	9
15	15
27	27
23	22
36	34
34	34
43	48
210	172
3	3
6	6
14	14
20	20
47	45
49	40
87	71
93	110
122	134
69	115
8	8
21	21
45	45
53	50
41	38
42	52
60	75
102	72
125	167
116	133
7	7
16	16
32	32
32	40
35	38
28	28
57	55
94	116
105	88
86	95
6	6
3	3
10	10
14	16
30	35
43	44
48	71
74	62
98	93
312	361
6	6
11	11
10	14
13	13
12	14
18	18
20	33
41	42
84	84
163	146
4	4
6	6
23	16
26	26
52	44
94	94
30	45
39	39
42	53
73	51
14	21
47	47
47	47
46	42
70	56
67	67
102	98
181	194
183	195
364	455
6	6
3	3
11	11
16	16
23	23
15	17
29	29
111	101
50	47
62	60
3	3
3	3
10	10
14	14
27	27
29	29
23	23
58	77
67	76
128	118
0	0
1	1
4	4
6	6
14	15
27	27
39	39
21	21
41	51
73	82
1	1
2	2
16	16
17	28
34	34
46	48
86	93
66	54
133	131
215	202
15	20
21	21
37	37
37	44
79	46
52	53
51	58
98	191
107	125
158	138
12	12
23	23
33	34
24	35
80	80
71	55
129	129
92	92
275	226
143	166
4	4
10	10
36	40
66	54
62	87
77	95
63	47
60	135
88	88
904	910
5	5
4	4
7	7
6	6
23	23
103	82
64	69
66	73
112	94
106	113
0	0
9	9
11	11
21	16
13	13
63	54
60	60
100	99
86	106
290	290
3	3
3	3
3	3
9	9
17	17
12	14
67	67
34	31
144	144
294	260
9	9
29	29
18	17
17	17
21	21
24	35
31	31
74	75
50	50
282	235
3	3
3	3
6	6
10	10
14	14
36	36
57	57
87	83
85	85
253	253
10	10
5	8
7	7
10	10
58	84
78	80
58	98
66	66
70	110
153	162
3	3
3	3
37	37
49	49
79	79
66	66
180	151
88	106
164	142
133	140
0	0
4	7
10	10
15	15
65	65
45	39
67	71
84	64
93	68
87	95
4	4
6	6
16	21
96	96
96	96
72	72
117	124
250	231
141	135
220	280
10	10
29	29
15	18
37	37
94	94
26	26
33	34
62	62
96	98
106	103
20	20
20	20
40	40
34	33
22	18
126	127
96	130
170	138
160	165
241	201
0	0
4	4
4	4
7	7
7	7
16	21
56	56
49	49
122	121
222	218
16	20
24	24
36	35
40	44
88	96
88	81
100	126
132	113
298	298
332	274
0	0
3	3
13	16
28	28
44	44
38	38
32	36
57	64
76	60
119	125
3	3
2	2
4	4
11	11
26	26
20	20
14	14
23	32
124	124
454	393
2	2
11	11
16	24
14	14
17	31
30	44
99	103
114	128
221	194
503	452
5	5
19	19
28	28
25	25
25	27
51	68
49	59
95	109
93	111
631	562
1	1
7	7
9	11
13	13
11	18
26	26
60	69
75	91
117	119
243	249
6	6
15	15
11	11
6	10
33	29
51	45
40	40
31	39
52	52
129	145
0	0
1	1
2	2
40	40
33	37
37	51
97	97
57	57
75	54
80	69
15	11
12	12
12	19
36	33
30	34
33	54
58	53
101	103
100	138
307	292
5	5
8	8
16	16
18	22
31	34
38	38
33	24
26	26
54	48
185	162
0	0
6	6
23	23
41	68
55	45
49	51
71	53
74	74
68	69
84	110
7	7
7	7
24	24
47	27
20	20
37	30
49	48
120	101
101	101
124	110
12	12
14	14
7	7
16	16
15	15
23	21
41	37
98	89
88	88
76	83
2	2
6	6
3	3
6	6
39	39
45	41
40	37
56	64
47	47
869	889
25	27
43	49
86	68
61	62
57	69
95	69
71	71
147	151
137	136
208	217
0	0
10	10
9	9
9	14
14	14
52	51
90	108
68	59
108	149
269	256
4	4
34	34
19	19
32	35
35	29
69	69
47	47
89	89
205	183
379	264
10	10
10	10
7	7
13	12
16	16
61	50
31	35
31	31
115	90
153	168
5	9
20	20
14	26
30	29
31	25
49	55
48	58
119	116
101	136
665	615
3	3
10	10
20	46
25	27
58	41
84	77
76	110
78	81
117	94
462	381
8	8
10	10
16	13
27	26
31	31
42	33
46	44
54	53
123	109
366	395
0	0
6	6
12	12
18	24
31	31
52	47
46	49
80	86
143	148
469	469
3	3
5	5
9	9
17	23
27	27
36	36
55	55
35	41
86	95
434	434
2	2
3	3
5	5
7	7
11	11
11	11
28	28
39	47
63	63
121	109
0	0
11	20
12	12
52	53
43	42
131	137
67	56
225	205
211	205
264	265
0	0
7	7
5	5
12	12
32	28
91	91
65	51
56	59
144	121
104	95
0	0
10	10
5	6
16	16
17	17
22	22
20	20
28	28
254	292
360	337
2	2
17	20
22	18
37	37
22	22
16	16
49	43
169	117
129	72
493	470
0	0
5	5
5	5
6	6
25	42
45	45
51	49
98	71
203	159
661	661
7	6
13	10
13	13
38	37
44	85
63	63
62	84
210	230
197	208
236	183
7	7
78	78
35	28
72	72
54	54
81	78
1	1
80	120
108	115
186	211
5	5
6	6
7	7
10	10
16	16
17	14
16	13
22	22
27	25
66	72
1	1
7	7
9	9
12	12
47	56
30	30
69	69
136	135
172	165
361	391
1	1
5	4
10	11
22	16
26	32
46	41
45	46
100	82
104	106
93	100
3	3
11	11
9	10
11	24
33	33
26	37
34	34
127	100
199	149
383	348
2	2
3	5
6	6
5	5
10	14
12	12
19	19
10	16
54	54
102	150
0	0
0	0
6	6
6	6
7	7
26	25
57	49
35	35
58	65
114	114
6	6
10	15
18	16
18	18
15	15
25	33
45	45
63	63
89	89
69	127
0	0
11	8
14	14
38	38
19	21
35	38
39	39
26	44
69	76
102	97
1	1
3	3
16	16
18	29
25	25
36	40
41	40
63	62
162	151
175	181
0	0
12	10
34	34
28	29
47	44
57	61
118	89
64	64
260	251
284	238
3	3
7	7
5	6
7	7
8	11
22	22
31	34
69	95
66	98
92	66
12	12
7	7
19	15
37	43
41	48
50	40
56	47
98	119
196	196
215	205
15	15
9	9
7	7
13	13
18	18
38	38
31	40
63	58
92	93
247	247
1	1
6	6
2	2
5	7
36	41
36	39
21	21
133	108
85	177
153	148
2	2
5	5
14	14
15	12
22	27
45	45
74	57
40	41
56	56
72	80
15	15
22	30
15	25
19	19
21	21
57	65
80	84
125	133
122	85
187	199
6	6
14	19
19	25
33	33
31	22
101	83
94	94
58	52
87	122
184	170
7	7
4	7
11	11
36	36
17	20
30	36
34	30
32	32
64	58
62	58
6	6
6	6
9	9
17	15
31	28
32	32
40	40
34	34
39	48
204	160
0	0
5	5
20	14
29	29
30	30
107	97
50	45
50	73
104	110
165	135
6	6
24	22
23	30
45	45
49	49
66	66
70	81
80	104
156	197
211	293
0	0
12	12
27	34
24	24
32	31
42	62
48	50
53	52
117	102
173	173
1	1
6	6
5	5
17	17
12	15
24	24
37	42
44	35
45	38
130	119
1	1
22	22
18	18
18	18
14	14
29	29
21	21
25	25
32	35
143	180
3	3
7	7
4	4
10	9
23	48
29	38
27	27
49	43
50	39
161	116
0	0
4	4
4	9
10	10
5	5
10	10
11	11
59	59
164	151
247	260
0	0
1	1
11	11
20	20
20	20
17	17
32	27
50	79
56	56
153	148
0	0
2	2
15	15
12	16
43	43
52	48
119	109
71	67
121	119
215	181
0	0
1	1
1	1
21	21
12	12
7	7
24	46
47	60
58	56
258	235
1	1
20	17
20	21
30	28
24	24
31	32
40	31
83	66
78	79
138	201
6	6
13	13
14	14
10	17
28	28
38	38
53	59
84	84
54	53
125	98
2	2
10	10
23	20
39	39
41	41
30	30
67	52
124	128
64	81
149	149
0	0
4	4
20	16
18	18
33	33
30	32
43	41
91	84
121	136
159	133
0	0
6	6
3	5
3	3
18	18
23	27
25	36
54	51
120	120
153	166
3	3
11	19
12	12
15	18
31	53
50	44
40	40
44	63
79	79
294	222
7	7
9	9
17	21
24	27
19	19
66	64
39	43
62	62
168	178
199	153
1	1
10	10
14	14
28	28
58	58
23	23
44	47
107	128
136	113
75	75
4	4
15	15
21	24
31	31
58	55
64	54
55	63
67	71
91	85
72	126
5	5
14	14
15	15
23	23
34	33
29	24
33	33
34	51
85	92
66	55
6	6
10	10
14	17
18	25
23	23
20	33
61	61
46	50
72	87
541	531
11	11
35	35
36	36
50	41
44	45
101	102
63	48
41	67
129	129
162	183
12	12
16	17
21	15
38	34
40	40
52	52
53	53
58	51
44	68
86	83
0	0
19	19
12	12
16	21
17	17
40	45
97	94
60	85
107	107
126	126
3	3
6	6
12	12
18	15
20	24
17	15
41	33
20	20
19	19
44	40
30	30
16	16
17	27
28	26
46	49
31	36
76	68
89	75
96	169
126	140
4	4
13	11
20	27
19	15
39	36
74	83
73	76
108	108
189	208
463	424
7	7
11	11
15	15
29	29
45	45
31	32
18	29
61	64
69	61
90	69
2	2
5	5
11	11
13	15
8	16
35	37
60	60
139	139
400	353
405	365
21	21
9	15
13	13
22	22
15	27
15	15
81	81
106	122
387	382
486	460
3	3
5	6
31	31
27	27
36	47
58	59
93	79
71	115
99	112
438	437
10	10
22	22
12	12
13	15
30	30
16	16
37	37
28	28
99	89
78	78
8	8
15	15
13	19
23	20
20	34
45	45
50	38
54	53
75	71
237	244
3	3
5	5
9	9
13	13
17	17
15	15
59	59
135	134
103	82
271	295
0	0
9	13
12	12
10	10
16	16
17	21
17	17
68	71
201	201
182	196
10	10
29	29
15	15
18	26
26	27
45	42
87	98
126	107
108	79
342	287
1	1
6	6
7	7
21	24
64	84
45	45
112	112
71	94
104	104
86	126
1	1
1	1
3	3
3	3
15	15
16	22
34	50
47	47
160	157
106	106
14	16
67	67
35	35
52	50
61	65
77	79
57	53
114	113
131	133
139	222
16	16
16	16
11	18
24	40
31	25
16	12
70	70
43	57
94	80
134	134
3	3
16	16
8	9
28	28
41	41
35	25
26	26
35	35
41	57
54	138
1	1
4	4
35	31
33	32
46	42
40	46
70	79
172	148
86	83
294	394
9	9
7	7
25	25
60	60
99	82
331	237
224	232
436	436
234	198
636	636
0	0
3	3
21	21
12	15
22	22
25	21
31	26
31	32
37	37
97	107
6	6
10	18
45	45
22	35
24	19
31	31
36	36
66	59
174	146
194	186
0	0
1	1
5	5
5	5
23	23
20	20
24	24
45	45
74	78
48	55
7	7
14	28
35	35
34	28
52	52
5	5
60	67
66	46
129	129
383	373
1	1
10	10
17	17
19	29
13	13
39	39
53	53
48	63
90	90
84	127
1	1
16	16
10	9
13	13
12	12
26	26
21	24
71	83
202	211
116	195
3	3
6	6
5	9
28	33
55	55
45	54
52	52
68	68
134	126
159	158
4	4
15	15
11	11
29	29
53	74
118	107
166	166
227	179
202	237
283	255
3	3
10	10
7	12
55	55
36	36
46	46
48	50
289	242
393	360
407	443
12	19
20	20
94	94
26	26
31	35
33	38
52	89
94	94
296	280
164	165
3	3
3	3
10	10
11	20
14	15
35	34
30	30
67	75
107	91
130	140
6	6
23	23
10	10
21	21
56	36
63	63
119	119
70	71
135	149
228	190
3	3
6	5
7	7
23	25
12	12
34	30
19	33
78	78
38	51
122	139
7	7
14	14
34	26
38	36
19	19
101	101
46	51
89	89
52	50
161	175
4	4
8	8
22	22
62	62
40	40
80	81
40	59
86	80
161	169
418	543
5	5
12	19
15	17
19	19
33	36
131	107
133	140
146	125
168	137
187	159
2	2
10	10
45	45
11	11
37	37
21	31
83	82
157	158
138	127
375	326
0	0
6	6
9	9
32	32
43	43
46	45
51	38
70	76
169	132
380	380
1	1
5	5
17	17
15	18
48	50
25	51
80	69
83	91
104	144
350	292
23	23
37	37
21	26
62	74
67	81
87	87
89	89
92	100
61	62
252	314
3	5
8	8
15	27
21	13
46	51
48	37
52	70
92	92
93	100
105	161
4	4
6	6
19	19
13	19
30	46
29	29
41	41
65	66
95	93
272	215
5	5
4	7
16	16
26	26
56	56
27	27
49	85
58	37
82	85
140	157
13	13
8	8
14	14
11	15
25	25
28	25
26	24
57	57
96	119
327	224
1	1
13	12
20	13
17	14
29	33
88	82
123	141
235	268
445	532
245	264
2	2
1	1
21	21
18	26
33	26
51	51
45	52
82	82
126	105
216	150
0	0
5	5
12	12
12	12
18	13
28	28
135	135
85	80
192	176
117	128
7	7
5	5
8	8
22	15
35	23
32	29
55	58
90	121
85	79
316	367
7	12
8	8
34	34
38	31
46	38
40	59
54	54
67	65
126	100
91	104
13	13
16	14
46	46
26	35
62	62
55	55
80	65
66	63
285	228
416	377
4	4
4	4
29	29
14	24
14	14
18	26
34	34
79	54
100	108
502	502
14	14
19	20
37	37
30	41
48	48
43	56
87	80
83	124
125	86
205	160
6	6
8	9
27	43
43	43
65	61
53	42
67	85
111	101
120	136
208	208
13	13
39	30
45	54
26	26
59	73
56	76
104	88
222	222
194	202
175	253
1	1
6	6
7	7
20	20
41	41
35	35
39	39
43	43
98	105
250	209
2	2
3	3
3	3
8	8
27	29
41	41
103	100
48	48
153	148
164	175
2	2
3	6
23	23
45	44
50	72
69	65
71	80
78	76
114	105
119	98
3	3
17	27
41	41
50	41
37	37
51	51
37	36
45	49
108	99
130	123
8	8
13	15
9	16
32	32
19	25
23	25
81	81
287	287
124	115
214	238
4	4
13	14
22	22
47	53
64	54
189	189
103	103
132	120
328	347
995	877
0	0
9	9
11	11
37	41
27	27
40	45
54	47
105	81
149	155
133	120
3	3
4	4
8	8
15	17
40	48
71	68
31	31
56	107
76	65
369	390
10	9
69	69
26	26
68	68
48	48
47	50
49	44
39	49
51	52
111	107
0	0
1	1
6	6
28	60
83	83
45	45
63	63
105	95
83	81
130	160
2	2
8	8
11	11
23	22
26	35
53	53
80	63
75	78
80	73
138	108
1	1
4	4
15	15
11	11
31	31
42	49
95	89
85	67
133	127
306	302
0	0
10	13
38	38
24	25
18	18
32	32
26	26
40	38
55	55
146	127
10	10
11	11
9	9
10	10
17	17
19	17
32	27
44	86
102	134
414	358
7	7
9	9
10	12
15	15
10	10
30	30
36	33
84	81
123	133
380	390
10	10
7	9
17	20
28	35
49	62
60	99
65	65
94	88
74	111
802	706
0	0
2	2
6	6
6	6
9	9
6	6
9	9
32	31
43	33
129	143
6	6
9	9
17	17
14	29
35	30
33	39
27	28
50	102
130	97
184	185
24	24
38	38
60	60
52	46
56	90
116	134
137	137
210	210
182	222
298	307
10	10
9	9
9	9
15	15
18	18
29	30
63	60
181	232
222	225
199	151
7	7
6	6
6	6
20	20
67	54
64	52
96	96
101	97
92	88
110	114
2	2
9	9
10	10
35	35
30	33
36	30
39	39
75	74
114	114
168	167
15	15
16	16
20	16
22	22
28	38
78	57
51	54
46	50
479	456
536	475
4	4
7	7
21	21
12	14
13	13
12	22
10	10
26	28
134	128
99	106
4	4
16	16
39	39
26	30
33	28
80	68
38	38
62	62
319	318
216	216
1	1
1	1
80	80
41	41
94	94
41	37
31	34
60	62
34	26
203	226
3	3
4	4
6	6
13	13
22	22
22	22
41	38
193	160
176	141
572	524
0	0
6	6
4	4
7	7
16	16
27	27
76	62
85	79
76	76
255	255
3	3
17	17
9	9
11	22
27	27
32	49
46	55
59	59
136	183
174	170
0	0
1	1
11	11
19	19
57	45
43	47
47	51
74	85
110	108
93	118
3	3
21	21
35	30
25	25
33	39
31	44
58	60
103	130
107	110
128	105
5	5
4	7
15	24
21	46
28	28
42	33
91	68
78	94
132	143
219	204
19	19
19	19
15	15
30	30
29	41
40	49
58	63
82	71
96	93
176	182
1	1
10	10
24	27
25	34
45	38
114	98
81	90
66	86
101	112
119	93
1	1
3	3
15	15
14	15
21	21
57	57
97	102
102	110
155	151
129	153
15	15
20	20
17	17
14	14
35	35
26	30
30	30
83	58
121	128
106	146
6	6
17	18
13	13
33	27
26	25
40	40
53	50
92	75
122	122
110	176
4	4
26	26
78	78
64	52
48	49
61	42
94	94
131	109
164	155
206	192
1	1
4	4
15	15
18	18
26	26
73	73
190	190
161	192
178	179
365	296
16	25
26	27
22	28
47	47
50	60
75	96
70	63
147	114
162	161
367	367
4	4
6	6
32	40
26	28
46	52
104	89
74	77
88	106
257	252
130	157
6	6
18	11
16	22
25	23
56	56
96	96
89	83
127	94
74	109
276	270
15	15
18	18
17	13
48	44
45	52
68	72
44	90
54	66
93	69
123	137
1	1
7	7
28	28
18	16
45	45
37	37
46	54
78	78
107	131
157	156
13	13
7	7
11	11
18	22
24	23
28	28
34	26
47	48
77	84
149	180
6	6
19	19
26	42
31	31
50	52
66	63
74	109
151	159
181	204
231	189
0	0
2	2
7	7
9	16
15	15
13	28
67	67
70	81
147	253
253	311
7	7
4	4
18	18
38	38
47	43
102	95
75	92
49	50
60	54
92	112
28	28
34	34
16	32
120	120
60	64
66	66
42	45
69	64
146	145
87	129
5	5
18	18
28	22
25	25
34	43
44	39
35	36
61	43
107	115
136	127
0	0
19	19
26	31
50	38
89	93
107	107
95	94
111	114
167	195
112	112
0	0
6	6
15	15
14	14
14	14
32	37
82	94
116	173
191	173
169	125
15	15
12	12
13	11
19	19
27	27
57	59
98	82
103	130
368	316
525	423
10	10
5	5
8	8
16	21
18	22
100	100
83	111
116	110
106	140
215	160
1	1
4	4
8	7
11	11
15	15
32	32
50	45
114	107
128	160
150	150
2	3
7	7
23	17
25	14
23	28
86	81
61	52
133	132
70	71
88	88
3	3
12	12
12	14
20	20
36	36
34	35
77	58
126	126
200	200
209	229
15	15
10	10
18	18
70	70
37	37
88	88
53	71
113	87
93	95
151	211
7	7
10	10
24	24
27	22
46	46
33	38
47	56
103	118
130	118
169	166
7	7
5	8
14	14
36	36
38	38
48	48
44	40
83	108
237	235
234	210
8	8
8	13
41	41
32	49
71	87
50	60
54	58
82	81
105	133
160	251
35	29
47	47
39	40
40	79
59	60
57	48
119	124
60	56
63	119
236	205
5	5
8	6
9	10
16	16
27	27
59	42
76	80
124	113
75	104
129	160
4	4
6	5
3	3
15	15
31	31
41	63
59	49
68	60
56	64
177	179
0	0
17	17
19	17
16	17
21	22
58	47
56	41
67	58
90	90
133	151
2	2
4	4
63	77
61	61
73	59
38	38
45	45
112	81
460	460
213	212
4	4
7	7
18	18
32	22
17	17
24	24
53	53
43	50
119	122
185	185
3	3
5	5
2	2
45	45
22	23
82	82
115	148
196	217
199	196
390	358
15	15
12	12
9	16
24	34
29	44
27	35
78	60
104	109
112	120
175	167
0	0
0	0
11	11
10	10
16	16
17	17
35	37
84	64
103	102
210	213
6	6
18	13
31	33
72	77
39	39
64	84
82	75
140	136
67	62
201	224
3	3
4	4
12	12
35	35
32	30
79	79
34	48
52	71
100	90
71	71
0	0
6	6
21	21
23	22
37	41
45	37
34	54
76	59
108	108
132	136
6	6
5	5
8	8
6	6
29	29
23	21
29	24
69	69
32	32
88	92
3	3
23	23
20	20
34	31
65	65
44	40
44	57
80	79
132	132
217	228
9	9
5	5
26	26
15	21
33	27
109	101
94	94
166	142
134	157
266	224
5	5
5	6
10	10
20	13
39	39
55	53
61	73
40	40
101	99
486	486
5	5
9	11
11	11
13	22
21	26
29	26
29	38
84	88
48	73
53	53
2	2
3	5
30	22
43	43
51	55
30	35
164	146
191	188
261	289
432	384
15	15
11	13
18	18
26	29
39	40
54	54
48	52
86	116
97	97
163	199
28	28
14	18
20	16
17	17
23	28
50	48
44	44
147	155
171	182
296	299
3	3
2	2
17	17
22	22
27	27
32	37
67	62
67	66
88	111
236	286
9	9
8	16
11	11
14	14
18	18
27	44
36	32
41	38
113	113
114	133
0	0
5	5
45	45
24	24
103	103
61	69
57	76
85	95
82	83
42	78
0	0
1	1
3	3
7	7
18	18
59	52
59	50
104	108
64	62
154	148
3	3
16	16
39	39
14	12
26	50
38	38
49	49
99	132
83	102
101	115
9	8
13	9
17	17
21	21
25	18
16	15
89	89
48	90
93	93
134	135
0	0
1	1
4	4
35	35
16	15
35	35
36	32
48	48
80	80
58	52
3	3
12	12
31	31
25	42
42	42
35	38
62	62
85	69
134	134
82	119
6	6
9	9
32	32
34	38
105	105
24	27
36	36
75	82
194	177
254	205
9	9
12	12
20	20
39	39
35	36
52	51
107	105
121	115
136	109
139	122
9	9
17	17
28	28
49	50
70	70
53	53
48	48
65	66
63	83
443	392
2	2
7	7
9	13
15	15
14	14
17	20
47	47
55	56
82	82
121	126
7	7
15	15
13	14
18	27
22	33
32	82
132	132
126	126
139	110
189	158
2	2
3	3
12	12
31	31
19	19
49	49
26	32
36	44
106	97
155	137
1	1
6	6
10	10
16	16
15	20
12	17
39	39
45	45
41	35
169	282
1	1
12	17
37	37
17	17
50	50
24	24
42	62
57	63
106	146
148	198
24	20
25	32
77	71
52	120
76	57
91	116
93	160
140	131
275	265
261	254
1	1
3	3
8	8
9	10
23	16
16	16
49	70
63	83
88	94
51	60
0	0
1	1
4	4
11	20
31	31
50	50
38	38
72	72
74	73
633	633
3	3
22	22
11	10
14	20
20	16
52	41
55	58
94	86
63	88
172	147
1	1
6	6
12	12
34	34
51	52
36	36
63	52
182	140
140	125
376	406
1	1
15	19
56	56
28	38
46	46
41	51
40	60
82	74
73	75
223	257
3	3
8	8
4	7
13	15
18	18
10	10
13	12
19	22
64	49
93	93
6	6
3	5
15	15
14	14
36	36
30	30
58	59
45	50
88	72
118	113
11	13
12	15
15	13
30	26
26	42
66	56
61	55
81	59
91	84
211	208
0	0
3	3
4	4
5	5
10	7
22	19
56	55
77	79
71	106
103	123
1	1
6	6
36	36
12	17
72	72
52	43
49	53
143	143
187	141
213	195
0	0
3	3
9	10
12	12
21	22
32	29
64	70
76	72
155	158
106	112
0	0
1	1
8	8
10	10
12	12
57	42
39	52
47	39
50	78
223	258
30	36
41	41
36	36
41	37
49	48
82	86
91	140
251	250
186	162
296	261
3	3
9	9
21	23
39	39
22	22
35	39
54	47
36	64
43	44
77	77
8	8
9	13
12	17
18	25
25	25
51	41
84	84
110	114
181	176
92	93
3	3
15	25
13	13
30	29
38	38
35	35
60	44
63	63
60	60
158	174
10	9
36	36
30	22
30	30
51	51
111	109
118	94
79	63
199	246
149	131
1	1
14	14
14	21
16	17
35	35
27	55
34	43
29	47
38	43
66	68
1	1
8	8
10	10
15	20
112	100
74	74
41	67
44	44
117	100
97	110
5	5
11	11
27	26
47	47
34	40
44	38
64	59
89	80
174	143
431	594
5	5
32	34
15	23
39	43
88	132
62	62
53	61
97	89
138	151
289	220
16	16
13	10
12	12
25	25
17	19
27	21
26	26
100	83
70	71
81	81
3	3
2	2
5	5
6	6
15	15
15	16
46	46
24	33
135	135
181	187
3	3
15	15
15	15
15	18
41	35
58	47
41	32
65	62
89	104
115	135
1	1
5	7
9	8
13	13
19	17
12	15
69	60
81	82
102	121
184	161
0	0
2	2
12	12
9	9
24	25
39	39
64	64
69	69
136	149
130	126
0	0
3	3
3	3
7	7
9	9
22	22
12	12
17	18
28	33
72	71
1	1
4	4
44	44
32	32
30	37
43	46
201	180
146	105
169	158
505	499
9	9
20	20
31	35
47	44
25	71
49	83
53	48
76	72
111	133
224	237
0	0
9	9
12	18
23	23
36	36
32	30
56	49
66	57
57	82
151	150
4	4
8	8
6	12
9	8
10	12
16	13
27	20
125	127
170	147
153	196
3	3
7	7
22	22
34	34
40	40
49	39
62	51
85	80
100	97
157	168
0	0
6	6
13	13
45	36
22	22
35	36
32	29
100	99
198	158
310	310
7	6
15	15
12	12
16	19
30	30
51	55
30	30
52	61
72	72
148	139
1	1
5	5
23	23
75	75
60	60
56	101
71	72
73	93
66	63
858	830
7	7
6	6
6	6
11	11
16	17
16	15
58	51
96	96
166	181
149	183
3	3
5	8
