Real	Counterfactual
1	1
9	9
18	18
27	21
60	58
47	80
66	68
75	98
252	247
316	231
6	6
29	29
9	12
28	28
19	27
32	29
59	48
115	115
61	51
102	102
6	6
10	10
31	28
25	36
27	27
39	31
57	87
41	76
92	92
176	168
2	2
2	2
7	12
11	11
28	27
29	29
111	111
57	87
70	99
117	119
3	3
21	21
11	11
11	11
18	18
56	56
52	71
57	46
78	87
551	595
1	1
2	2
9	9
45	38
52	54
49	43
43	42
98	67
101	101
165	201
1	1
4	4
6	6
5	5
25	25
49	55
53	58
66	66
69	82
162	152
5	5
12	12
18	18
43	51
30	30
43	48
24	36
84	95
65	98
384	342
0	0
8	8
12	12
13	19
47	39
51	51
67	74
115	145
385	332
476	549
1	1
5	9
26	28
23	25
20	20
41	35
54	67
85	87
98	106
178	179
6	6
8	14
20	22
18	19
38	29
26	26
67	52
157	176
210	202
419	355
1	1
12	12
10	17
20	20
24	22
37	37
36	45
126	129
93	81
106	133
5	5
9	9
11	11
10	10
15	15
38	35
41	32
36	43
66	66
361	351
4	4
7	7
20	21
19	19
44	54
56	50
42	42
37	39
134	136
112	112
3	3
6	6
6	6
25	51
71	80
85	119
78	78
79	122
192	193
350	271
2	2
17	14
40	40
14	14
19	28
50	40
41	41
63	70
154	169
276	239
3	3
10	10
7	7
35	35
22	28
36	40
55	78
64	99
101	100
245	315
6	6
6	6
19	15
69	59
84	84
62	83
43	42
68	78
88	117
85	88
2	2
5	5
3	3
15	15
10	9
14	20
27	59
50	44
66	62
372	319
0	0
13	19
13	28
24	22
24	21
50	50
41	30
64	62
91	85
186	211
10	10
5	6
6	11
20	25
27	34
24	39
44	42
42	42
116	93
119	75
3	3
11	11
16	16
21	24
34	36
32	33
47	47
123	131
79	127
192	297
0	0
15	21
25	17
30	30
49	37
46	65
50	45
95	95
155	130
154	154
3	3
2	2
6	6
4	4
10	10
25	38
38	50
47	80
56	58
238	236
2	2
14	14
15	15
37	37
34	34
67	55
72	86
93	100
147	181
178	194
1	1
24	33
30	28
25	25
47	38
46	43
128	122
122	101
243	171
158	141
13	13
8	8
30	30
34	34
31	31
38	38
48	60
40	40
62	60
64	53
4	4
14	14
16	16
31	31
27	23
41	31
74	73
68	71
79	79
170	153
1	1
17	17
37	37
52	58
39	43
62	62
100	143
109	109
141	141
144	140
3	3
10	10
13	15
39	33
89	92
124	111
140	143
147	190
185	193
178	192
4	4
4	7
9	9
6	8
76	78
79	98
65	126
86	67
91	122
85	116
0	0
11	11
46	45
67	67
50	37
75	89
64	69
52	65
97	97
222	192
15	15
12	8
19	19
65	52
48	48
85	71
112	87
67	67
65	75
153	193
1	1
12	18
66	66
25	21
67	67
92	64
107	76
59	55
251	281
141	157
5	5
30	35
28	28
24	32
40	32
45	35
104	96
140	146
126	134
235	217
20	17
16	16
32	33
42	35
46	45
40	37
71	61
109	61
67	73
79	85
6	6
9	8
48	48
27	31
30	33
21	39
53	53
125	90
77	88
102	122
4	7
13	13
20	24
26	33
26	26
58	48
57	44
84	93
81	109
383	348
4	4
6	9
15	15
56	47
80	89
94	137
112	104
86	161
159	158
424	410
1	1
6	6
34	29
117	89
47	45
152	154
163	154
242	231
413	415
422	324
7	7
11	11
37	37
17	12
18	18
63	75
89	89
82	79
84	119
111	117
3	3
7	7
10	10
28	28
27	24
29	44
25	25
47	35
65	51
86	67
9	7
10	10
34	34
27	27
25	37
19	19
26	18
35	35
79	67
78	70
4	7
8	8
17	15
14	14
15	17
22	14
25	22
25	29
60	51
338	266
4	4
5	5
39	55
46	46
43	43
30	30
66	66
53	100
88	88
74	86
9	9
7	10
14	13
44	37
46	48
68	67
45	86
156	116
187	161
144	140
6	6
21	21
12	19
22	22
36	36
59	101
44	49
47	48
91	89
191	143
14	14
20	20
41	43
34	38
73	88
85	62
83	118
91	104
141	127
174	130
3	3
21	22
25	25
55	36
53	52
32	32
138	136
212	207
287	187
90	165
20	20
24	24
25	23
39	37
35	84
67	67
99	116
72	88
77	88
209	208
10	10
26	26
52	52
58	69
79	60
67	67
157	161
82	72
100	107
237	225
3	3
7	7
40	40
32	26
60	77
64	64
179	181
142	106
221	194
164	253
5	5
7	7
13	13
40	40
15	15
22	22
40	40
20	20
32	29
72	69
9	9
9	9
12	15
9	9
15	17
27	36
21	22
40	40
34	43
70	56
1	1
8	14
13	14
32	27
23	19
20	30
31	38
22	49
96	96
68	71
6	6
10	7
6	6
20	24
20	20
38	34
49	62
95	97
205	227
269	249
7	7
9	17
16	13
20	20
37	37
104	104
85	85
71	81
147	148
183	183
13	13
15	15
20	32
36	36
48	36
73	60
86	70
55	62
92	102
110	154
3	3
8	8
7	7
33	33
22	21
32	47
29	29
78	74
89	83
114	93
5	5
23	29
27	26
34	30
31	30
51	42
58	53
45	45
128	106
457	401
1	1
18	21
24	24
14	14
23	26
55	69
32	32
58	58
117	100
187	222
3	3
11	11
16	16
17	17
15	15
21	28
37	35
37	36
32	32
83	111
3	3
5	5
13	13
8	8
29	29
40	46
51	55
75	64
72	58
346	315
23	23
11	11
13	13
17	17
27	43
42	38
39	36
27	27
83	86
112	120
3	3
31	40
15	46
38	43
19	19
75	75
60	88
101	136
207	188
264	300
12	12
14	14
51	41
44	44
41	46
54	47
95	80
65	104
131	100
142	126
7	7
10	10
15	15
14	19
23	30
43	53
58	53
78	61
43	47
61	61
21	21
30	30
24	24
25	20
33	33
122	122
74	90
57	60
132	133
214	230
11	11
14	14
52	61
28	28
51	53
108	106
65	68
76	77
99	95
142	161
1	1
5	5
6	6
36	36
46	51
67	67
52	50
91	98
168	165
108	118
1	1
5	5
14	14
21	21
42	45
66	57
63	67
80	79
71	72
367	367
9	11
25	26
35	31
40	50
56	60
39	53
55	61
88	81
91	98
179	179
8	11
22	22
36	36
26	26
27	27
32	32
63	64
47	54
65	76
342	301
6	6
12	10
29	29
37	37
25	29
29	29
32	34
90	87
242	261
204	215
4	4
4	4
5	5
15	15
16	16
35	35
38	54
58	58
176	176
648	632
7	7
12	17
13	13
18	18
40	40
62	62
64	64
67	51
141	151
477	458
4	4
17	15
16	16
34	34
37	29
255	255
46	59
72	72
50	103
360	421
3	3
3	3
1	1
14	13
29	29
34	28
23	23
31	38
207	195
290	286
1	1
1	1
2	2
5	5
25	20
33	32
38	34
134	129
102	81
127	152
5	5
16	25
23	49
31	38
26	26
60	80
48	47
77	77
45	75
162	151
0	0
36	36
17	17
30	29
23	24
22	22
21	42
51	57
78	114
85	87
0	0
45	45
14	14
40	45
24	33
27	26
79	80
86	82
70	79
340	351
6	6
2	2
12	12
14	14
34	34
48	48
77	65
40	39
82	89
109	111
7	7
13	13
16	28
25	25
46	55
36	35
68	91
104	119
57	57
108	111
1	1
6	6
5	5
21	21
20	31
53	53
42	52
45	59
32	82
94	123
4	4
6	6
29	29
39	43
48	48
50	50
62	67
71	86
231	254
412	389
43	43
35	39
88	86
38	37
51	49
101	90
96	72
103	108
150	174
305	267
7	7
9	8
12	14
13	9
13	10
25	25
31	30
28	32
47	50
208	204
1	1
26	40
44	53
31	31
53	54
62	72
47	47
115	110
133	136
318	411
0	0
6	10
19	19
29	29
27	36
44	37
62	62
165	168
198	192
121	138
1	1
1	1
7	7
6	6
11	14
18	18
33	33
44	43
36	39
121	121
8	8
17	17
27	27
63	49
52	52
38	71
58	63
83	61
115	94
103	103
6	6
5	5
38	45
37	43
39	83
70	71
135	139
151	151
267	276
112	105
2	2
22	22
22	22
28	31
42	56
57	70
86	86
70	75
110	104
506	507
4	4
19	22
23	21
21	22
30	25
43	46
70	70
44	41
84	85
119	147
1	1
1	1
17	27
21	38
40	37
52	52
86	117
109	92
164	138
105	133
6	6
10	10
29	29
11	11
20	20
32	32
59	54
117	111
76	87
111	113
1	1
7	7
19	19
32	29
23	23
25	25
68	69
48	46
57	51
189	164
0	0
3	3
13	13
14	14
13	18
29	51
38	38
56	60
119	119
101	131
10	10
20	20
25	23
50	53
83	83
101	119
102	97
164	123
190	203
201	205
7	7
6	6
6	6
9	13
22	23
48	48
61	61
56	52
76	75
81	71
6	6
7	11
11	11
18	18
20	17
40	40
56	64
111	84
150	199
169	145
5	5
7	6
13	13
19	24
10	10
48	48
40	33
35	40
50	52
68	71
7	7
4	7
30	43
31	27
70	70
42	39
47	56
76	65
157	123
117	134
3	3
9	9
24	24
17	17
36	36
32	43
48	71
135	133
156	155
233	305
15	15
21	21
11	11
15	21
22	22
25	26
44	44
95	95
56	60
489	450
0	0
11	11
8	8
18	18
32	32
29	26
32	32
74	63
111	114
97	92
2	2
4	4
7	9
54	49
49	48
51	53
46	46
109	89
92	115
150	161
4	4
6	6
17	23
66	66
39	53
45	53
51	53
101	101
193	201
172	183
15	15
22	22
27	18
35	37
19	17
94	94
40	31
38	38
111	90
82	71
2	2
11	11
9	9
18	18
34	34
34	41
65	49
154	212
104	113
251	172
11	11
7	14
13	21
17	14
21	21
23	23
22	22
44	44
70	80
159	155
3	3
22	24
18	19
33	33
29	44
47	47
45	53
55	57
184	197
161	175
3	3
15	15
13	18
20	22
44	63
41	32
57	48
57	57
69	96
87	86
7	7
9	9
10	10
15	15
15	15
18	18
61	53
73	73
93	93
73	50
16	16
15	15
13	23
15	19
24	27
63	63
58	73
76	84
113	113
243	241
7	7
12	12
10	12
12	13
17	17
16	29
19	19
65	73
175	133
193	193
10	10
12	17
22	16
24	19
50	50
34	37
103	100
46	46
87	83
65	65
0	0
1	1
7	7
9	9
23	21
70	70
42	66
44	48
67	91
90	69
2	2
29	29
30	30
22	22
22	33
75	68
85	76
50	76
99	97
70	70
0	0
0	0
3	3
16	16
22	22
39	34
68	53
30	30
150	152
114	114
16	16
16	22
34	34
45	72
64	64
59	94
45	46
57	61
67	74
106	126
7	7
7	9
18	28
24	34
35	24
29	36
39	68
69	69
52	58
45	90
4	4
4	4
6	6
8	8
36	36
15	15
37	33
35	55
38	49
54	106
6	6
14	14
17	19
40	43
71	71
101	112
112	123
111	189
101	104
218	253
20	13
30	39
31	33
40	56
51	40
53	70
107	80
118	113
81	107
127	147
33	33
51	67
43	67
56	62
67	94
97	80
66	71
122	122
112	110
323	394
10	10
6	6
9	14
12	18
13	26
34	22
34	34
69	67
89	73
116	116
3	3
2	2
11	11
16	16
17	17
18	18
25	25
54	38
52	47
67	76
6	6
7	7
10	10
28	31
111	122
52	51
122	106
83	81
209	197
487	353
1	1
5	5
19	19
12	12
33	33
43	36
40	47
78	81
293	423
413	416
3	3
9	9
12	10
15	20
26	26
54	58
75	75
91	88
88	90
68	64
14	14
20	20
16	16
22	23
33	34
30	54
117	119
147	120
115	146
173	123
12	12
16	34
32	32
24	26
36	36
43	43
67	73
121	160
167	127
214	215
11	11
8	8
15	15
13	13
8	15
57	63
41	63
59	59
121	121
295	279
1	1
6	6
5	5
55	55
27	52
38	44
139	107
91	89
134	154
185	185
3	3
4	4
6	6
12	22
29	29
27	27
49	49
53	50
74	109
189	157
15	15
8	13
14	14
11	11
31	35
34	47
56	41
73	75
57	57
162	145
3	3
13	13
18	18
15	32
36	36
85	75
111	117
181	191
154	156
274	242
3	3
8	8
8	19
29	29
17	25
14	14
26	26
55	55
85	90
76	90
3	5
10	10
9	9
11	11
40	32
52	52
53	56
77	77
59	49
61	66
0	0
9	9
9	9
10	10
10	11
56	37
58	56
43	43
74	77
108	108
1	1
14	14
29	29
22	28
71	71
63	62
176	229
169	192
216	201
282	291
3	3
9	9
35	35
32	66
27	27
59	54
68	104
88	105
177	169
188	186
6	6
10	10
10	10
22	22
36	36
35	35
58	62
42	47
44	48
178	187
12	13
22	15
18	18
43	43
35	35
37	37
66	66
90	103
67	65
142	133
2	2
2	3
12	12
17	17
18	18
27	31
43	36
53	53
51	51
168	214
32	32
14	17
34	27
73	67
72	66
72	70
94	99
82	82
139	149
247	331
7	7
11	24
11	11
28	26
26	26
23	25
28	28
54	40
78	92
171	167
1	1
5	5
16	16
27	24
24	22
19	19
34	26
62	56
78	71
123	105
16	28
41	41
34	35
34	54
57	59
46	51
248	209
129	161
300	294
383	326
11	11
49	49
25	25
27	28
68	85
50	59
76	60
87	87
162	123
131	105
4	4
8	8
15	14
20	32
25	25
33	43
24	54
116	116
111	145
212	228
17	32
23	28
35	34
52	46
50	60
140	134
82	73
91	82
140	146
164	144
2	2
7	7
4	7
8	8
15	15
33	24
30	29
52	58
65	65
130	171
1	1
14	34
29	20
31	33
59	62
30	30
108	108
77	127
116	100
132	164
0	0
8	8
3	3
14	14
17	17
26	26
34	37
33	34
100	100
95	92
16	16
14	14
17	18
39	40
53	53
50	50
58	51
46	86
41	42
109	168
0	0
6	6
16	12
47	47
55	57
64	52
55	55
55	63
59	67
82	129
7	7
7	7
28	28
35	35
34	34
59	52
42	42
72	53
84	84
227	228
0	0
1	1
12	11
12	12
16	18
48	48
55	55
98	89
74	111
160	170
6	6
5	9
24	24
29	29
45	41
26	26
69	50
59	59
133	118
251	251
19	24
23	21
34	24
51	45
55	49
52	61
43	54
120	87
91	108
318	318
0	0
24	24
40	30
26	26
62	62
43	40
66	50
80	92
64	64
96	113
3	3
3	3
8	14
31	49
37	37
69	69
53	67
142	214
251	250
234	188
8	8
20	20
17	17
60	44
98	108
71	75
99	100
257	213
269	192
187	192
10	10
11	15
14	14
25	31
67	67
48	90
130	155
90	106
148	152
178	166
0	0
8	8
10	10
21	23
27	26
27	26
65	65
32	27
59	44
130	131
1	1
18	18
55	55
77	81
60	89
53	56
91	85
57	57
80	80
228	190
10	10
10	10
6	10
29	29
22	22
19	31
89	89
162	135
126	126
292	266
3	3
5	5
8	8
10	10
19	16
20	26
61	61
123	116
88	90
96	102
0	0
3	3
15	10
16	16
32	31
22	22
48	48
63	70
53	53
64	108
1	1
6	6
23	23
36	33
42	43
139	157
74	79
133	119
192	192
158	158
9	9
13	14
9	11
21	21
35	31
28	28
51	59
43	54
84	84
71	67
0	0
5	5
3	3
18	18
26	28
52	54
150	135
217	180
251	251
340	324
0	0
7	7
6	6
19	19
45	45
20	18
26	28
44	37
33	72
133	111
1	1
2	2
11	11
19	17
11	17
17	25
25	29
42	32
71	61
75	75
6	6
8	9
37	37
26	23
78	72
76	75
81	102
111	108
180	184
209	192
3	5
32	32
16	17
16	14
29	33
24	28
59	59
50	57
59	86
82	75
2	2
8	8
14	14
22	22
26	26
35	42
50	50
62	69
163	148
182	181
8	9
22	22
16	16
26	26
24	38
38	38
64	66
80	80
63	67
207	318
4	4
8	8
9	9
10	10
31	31
34	43
48	48
49	44
103	103
267	278
10	10
19	19
36	33
94	91
62	78
68	72
89	66
121	133
167	175
97	85
14	14
26	26
23	23
31	30
28	40
36	54
96	77
105	104
237	198
254	228
10	10
10	10
44	44
44	44
45	46
28	46
75	86
43	67
84	67
69	95
3	3
44	35
17	20
17	17
23	32
39	39
50	50
43	44
105	92
122	106
4	4
13	16
22	22
40	62
51	51
37	55
72	43
84	70
70	70
869	889
3	3
10	10
6	13
8	13
27	48
28	25
29	30
46	46
127	119
143	138
0	0
4	4
3	3
15	15
10	10
25	25
52	52
68	53
50	66
65	86
4	4
12	18
13	13
38	48
24	38
52	52
68	73
73	76
73	84
132	133
15	15
39	39
38	34
28	28
44	44
34	40
39	34
49	49
96	88
143	142
4	4
7	6
15	15
23	23
42	42
34	25
34	35
65	69
59	59
96	87
1	1
3	3
16	16
11	11
15	15
81	81
54	46
54	54
48	48
65	65
16	16
15	15
17	17
33	33
56	46
57	41
54	46
59	43
85	95
163	157
0	0
15	13
20	20
19	18
37	37
82	77
90	91
136	141
124	120
224	223
1	1
16	13
11	11
22	22
38	37
50	42
40	44
101	100
114	154
253	190
10	10
6	8
8	17
18	18
21	15
28	30
46	61
43	75
67	67
157	181
6	6
5	5
22	22
19	19
13	14
22	26
70	94
89	95
117	175
267	273
1	1
7	7
10	10
20	20
15	15
20	22
31	31
46	46
65	69
211	188
4	4
4	4
22	22
13	10
20	20
47	39
41	47
61	61
77	75
239	234
9	9
19	19
14	14
59	59
16	26
29	35
52	52
42	35
48	69
114	131
11	11
16	21
20	17
18	20
63	67
128	102
75	75
103	120
119	179
506	538
0	0
1	1
7	7
5	5
8	8
21	19
15	33
27	27
54	45
34	46
7	7
13	13
23	35
52	43
48	43
33	60
61	52
213	224
305	359
314	355
2	3
13	13
15	15
17	32
43	46
28	28
26	26
52	47
99	89
112	112
4	4
6	6
6	6
14	13
11	11
17	17
16	17
46	46
53	45
388	390
1	1
6	6
13	13
17	17
22	18
17	16
27	27
42	59
110	110
84	82
7	7
15	15
31	31
12	12
46	69
43	55
30	30
34	35
67	64
242	251
11	11
22	22
11	12
15	15
27	29
60	55
48	48
46	41
50	58
78	69
0	0
1	1
14	14
19	19
44	48
53	46
36	38
65	69
89	72
108	108
5	5
9	9
27	27
11	11
67	69
60	64
34	49
108	87
60	135
61	115
4	4
32	31
33	32
31	31
39	36
55	56
69	74
45	52
59	54
148	161
8	8
17	21
12	14
13	14
21	21
39	51
46	39
84	70
56	42
58	71
0	0
8	8
10	10
31	31
35	32
39	39
55	55
99	100
122	118
103	165
5	5
5	5
13	16
15	24
28	23
29	29
45	36
98	101
108	106
185	164
30	33
33	32
19	28
49	45
48	77
150	122
66	66
68	68
77	77
158	117
4	4
6	6
19	19
27	27
19	24
21	21
106	106
80	80
67	47
77	65
6	10
25	25
25	22
47	59
49	49
68	67
124	130
65	65
425	425
228	213
17	13
16	16
23	23
11	23
22	22
26	45
57	51
93	93
105	115
173	173
14	19
14	12
44	44
33	35
41	37
62	90
59	50
104	93
51	104
128	124
46	46
41	46
36	42
42	42
73	78
110	148
91	111
102	100
91	83
167	167
1	1
5	5
8	8
24	24
58	59
30	58
41	45
66	59
63	63
265	260
1	1
11	7
52	53
36	42
40	40
117	119
134	120
190	240
212	210
242	320
0	0
1	1
10	10
28	30
26	26
28	30
35	35
62	53
108	120
264	250
6	6
10	10
7	7
30	30
24	24
29	42
34	42
58	77
102	99
144	179
36	36
30	30
65	49
72	69
64	75
102	95
54	67
136	136
83	118
230	188
6	6
5	5
8	8
21	21
15	15
22	19
37	37
44	54
68	68
166	168
19	24
14	21
23	23
50	50
37	37
35	35
50	53
53	60
66	64
128	121
22	22
23	24
24	26
54	62
133	114
143	124
106	78
85	89
82	82
187	163
4	4
13	13
13	13
33	33
48	48
97	110
60	60
75	87
57	63
137	132
1	1
7	7
25	31
44	36
41	41
92	87
84	85
52	99
63	88
102	150
7	7
7	6
17	14
24	27
51	45
83	120
83	86
177	153
156	185
416	377
0	0
3	3
2	3
7	16
12	12
15	24
73	70
142	159
212	226
247	227
3	3
5	5
6	10
29	29
11	20
37	37
46	56
57	57
21	46
54	54
4	4
11	11
12	12
19	17
51	48
48	48
41	36
61	52
85	93
141	148
6	6
10	10
13	13
14	14
24	24
53	70
50	50
83	83
96	97
95	111
0	0
20	15
19	36
18	18
27	27
34	34
29	42
37	37
135	122
267	372
9	9
15	15
9	15
59	57
80	80
109	95
193	179
117	150
243	220
184	161
5	5
13	13
18	16
24	18
32	30
32	38
62	56
52	52
101	140
241	293
3	3
16	11
25	22
51	51
66	75
43	43
37	39
34	36
54	54
319	318
3	3
12	12
10	10
15	15
16	29
27	33
23	50
93	95
160	160
530	422
4	4
3	3
10	10
15	12
16	26
38	38
77	84
96	119
58	68
137	136
6	6
20	16
26	19
65	67
66	100
79	77
124	155
146	181
138	134
151	138
30	38
35	35
127	127
57	57
77	71
59	58
151	211
145	134
192	169
162	163
1	1
5	5
9	12
12	12
6	11
12	12
18	18
36	36
62	52
169	133
25	25
24	24
17	17
37	40
35	35
50	45
72	72
171	164
156	204
85	90
6	6
39	39
25	28
30	26
31	30
49	43
90	89
105	105
114	122
133	133
0	0
0	0
1	1
4	4
10	10
29	40
55	55
50	50
87	64
188	234
10	10
24	23
14	14
35	32
36	36
40	40
51	51
61	69
52	78
330	339
19	14
49	49
25	42
51	49
44	48
88	74
55	48
109	134
101	101
157	127
11	11
10	12
7	13
11	19
12	12
41	41
27	20
80	101
66	63
72	78
0	0
2	2
6	6
11	11
9	8
12	12
121	89
111	172
127	128
224	194
8	8
16	16
22	19
19	19
36	30
24	50
123	123
91	97
167	165
153	138
10	10
5	5
13	13
39	39
42	43
42	40
66	63
55	58
48	51
80	58
0	0
6	6
8	8
18	21
29	23
39	39
59	45
75	186
135	135
137	148
9	9
43	43
30	30
30	38
49	49
80	80
58	105
52	50
58	62
90	88
0	0
9	9
14	15
15	15
86	69
62	62
82	93
59	66
259	255
911	915
0	0
7	7
7	7
15	15
33	25
36	26
48	42
78	89
153	113
118	140
0	0
3	3
9	9
37	37
59	46
45	44
63	62
65	67
173	158
376	371
3	3
9	10
16	16
14	22
18	18
21	21
40	40
53	57
45	47
287	296
3	3
7	11
26	32
31	31
34	34
51	54
123	121
63	83
65	68
60	57
3	3
8	8
9	9
16	22
23	23
23	22
107	106
89	78
126	129
125	86
15	15
5	9
8	8
19	19
34	34
94	94
58	52
50	39
74	79
137	139
0	0
15	24
33	24
27	31
52	52
123	96
125	107
93	105
99	149
257	223
0	0
25	19
51	57
103	112
124	135
101	108
68	70
143	145
223	223
147	142
6	6
13	13
31	23
20	20
30	32
34	34
45	42
98	114
159	175
201	242
10	10
5	5
11	11
18	18
29	41
34	32
52	52
58	72
99	81
76	76
15	15
20	21
22	19
37	37
35	35
41	60
87	101
121	101
121	94
152	243
12	12
40	43
22	47
40	59
43	52
81	96
70	107
179	158
181	177
251	230
5	5
6	6
10	15
29	28
43	42
64	59
49	63
101	101
143	130
204	203
1	1
3	3
8	8
12	12
19	19
18	18
43	53
60	60
75	96
82	85
3	3
4	4
32	27
58	58
18	24
25	25
67	55
116	98
132	117
127	106
2	3
7	7
27	27
16	15
59	59
47	44
65	62
107	119
139	110
92	93
0	0
7	7
18	18
16	21
26	25
46	65
34	31
54	41
68	72
72	80
3	3
9	9
15	15
15	15
26	26
35	41
78	59
96	142
170	174
227	186
0	0
5	5
13	15
24	24
55	59
48	48
75	80
84	94
89	89
538	538
2	2
8	8
11	11
29	29
64	64
40	35
98	152
157	148
103	98
532	532
12	12
10	11
23	23
17	17
41	65
129	129
105	116
127	129
409	333
858	830
0	0
2	2
6	6
24	20
33	33
94	94
56	50
66	98
78	107
116	131
9	10
23	23
49	49
52	52
73	73
79	79
85	100
109	104
101	99
117	119
0	0
9	9
34	43
54	43
46	46
51	106
78	117
97	92
66	66
128	146
1	1
6	6
13	13
26	20
56	56
51	46
55	55
39	48
81	84
60	43
11	17
14	17
79	79
19	25
21	28
22	22
95	87
40	40
80	88
130	157
1	1
22	16
51	65
38	39
44	40
78	70
55	56
91	99
206	213
463	424
3	3
4	4
14	14
17	17
32	39
38	59
57	61
89	107
390	374
234	226
0	0
0	0
0	0
27	23
18	18
23	21
44	44
43	45
107	107
228	182
6	6
11	10
58	48
22	22
61	63
39	63
71	78
60	55
273	227
331	301
3	3
10	11
18	22
17	17
38	38
28	28
48	71
60	49
145	130
287	272
1	1
5	5
13	13
22	22
16	16
19	21
48	54
50	40
66	69
88	106
11	11
12	17
29	23
15	27
32	29
38	28
58	39
61	66
81	75
142	154
1	1
4	4
15	15
22	22
27	28
91	112
208	171
120	98
140	157
200	158
0	0
6	6
9	9
30	30
20	16
37	37
35	38
59	49
91	116
98	111
0	0
17	17
9	11
23	23
39	39
37	37
24	30
57	62
127	102
58	82
11	11
15	15
22	22
23	26
35	40
45	43
39	41
71	57
105	108
166	227
11	11
21	21
39	39
24	28
30	37
73	73
49	60
178	178
104	113
130	106
1	1
4	4
4	4
11	8
12	12
29	29
72	111
155	151
230	212
285	297
3	3
6	6
27	37
21	21
18	32
23	23
29	39
49	49
62	95
148	154
3	3
9	9
17	16
58	58
54	47
52	36
56	82
63	63
54	92
207	186
10	10
14	14
12	20
24	24
28	50
64	72
91	91
123	99
205	190
279	242
0	0
16	16
19	19
24	31
33	34
68	81
194	194
159	162
201	191
186	186
6	6
12	12
8	8
14	14
11	11
27	23
46	46
23	23
37	37
57	59
4	4
9	9
10	10
31	26
55	55
39	39
41	42
67	97
96	120
67	67
8	8
7	7
18	18
15	17
36	33
28	27
37	36
49	62
193	170
237	302
11	8
16	16
26	26
25	25
25	25
43	35
60	60
41	46
102	131
85	79
12	12
13	13
30	30
35	41
73	78
62	74
67	67
62	88
82	82
167	173
23	23
11	11
14	14
23	32
38	42
130	140
71	78
142	142
156	140
127	152
0	0
3	3
28	28
15	15
64	84
52	64
101	109
90	99
136	135
137	185
22	24
28	28
57	52
74	79
92	68
91	147
71	65
74	81
123	132
130	134
11	11
16	18
31	33
34	29
44	57
31	53
106	88
84	101
63	102
253	308
7	6
9	9
19	21
33	33
30	23
23	23
51	42
67	45
131	201
159	173
9	10
12	12
12	12
25	25
31	26
23	23
44	60
120	139
148	148
164	207
3	3
2	2
20	20
38	27
56	56
69	66
69	66
75	57
137	137
137	149
1	1
4	4
15	15
4	4
15	15
13	16
46	49
69	69
108	101
189	159
4	4
9	10
10	10
12	25
26	28
18	26
20	20
65	72
68	68
168	176
10	10
9	9
23	36
33	36
69	69
62	62
56	47
79	90
83	83
117	117
8	8
20	21
20	28
46	76
75	60
96	96
61	67
123	123
84	84
250	189
9	11
22	18
19	19
15	15
25	25
26	26
36	54
90	77
86	74
133	141
0	0
4	4
14	14
42	30
47	44
45	52
120	103
190	181
165	186
294	295
6	6
21	21
11	8
25	19
15	15
49	39
37	36
81	90
92	92
97	113
2	3
18	18
22	22
45	45
42	47
67	67
80	91
84	82
84	77
68	71
1	1
9	9
15	15
13	16
16	16
39	39
74	75
83	82
167	162
187	176
15	15
28	34
14	14
40	48
41	38
41	59
96	73
78	60
75	94
143	143
3	3
10	10
7	7
8	12
30	21
28	28
19	30
41	32
73	72
247	219
11	11
19	19
21	20
35	31
48	50
35	40
102	103
80	95
161	192
378	334
6	6
4	4
3	3
26	30
54	54
23	25
44	62
46	46
116	112
81	90
3	3
3	5
19	19
30	33
27	26
45	43
100	83
97	113
56	55
295	295
9	9
20	30
34	31
16	25
34	31
40	40
34	51
43	55
44	63
87	74
4	4
8	9
78	78
43	67
57	64
105	131
118	121
175	199
268	351
282	325
8	8
15	15
25	32
35	39
57	59
75	78
75	69
95	86
146	143
109	109
5	5
2	2
18	15
26	26
21	26
42	43
43	40
52	46
63	66
163	199
2	2
8	8
8	8
17	19
17	18
29	30
51	48
57	57
64	64
64	64
0	0
1	1
4	4
12	12
11	11
6	6
19	16
62	53
86	86
179	233
8	8
6	6
12	27
25	34
30	29
28	26
39	31
24	32
86	91
60	73
5	5
7	11
14	14
23	18
34	35
22	21
37	40
34	32
28	31
78	79
1	1
8	8
6	5
10	10
21	21
17	17
23	27
40	41
39	37
57	75
1	1
18	19
18	18
23	23
26	30
31	27
28	28
30	29
53	44
348	326
0	0
15	15
25	25
12	12
41	40
42	44
55	46
54	72
79	83
142	135
1	1
9	20
21	29
24	25
22	22
23	23
21	22
77	77
42	56
165	131
0	0
4	4
16	16
26	26
18	22
27	27
97	97
32	32
65	45
84	105
4	4
5	5
10	10
17	15
13	9
15	15
28	28
23	35
63	58
79	76
5	8
6	6
9	9
16	16
20	25
14	14
25	19
90	90
40	59
124	144
12	12
17	15
17	17
64	64
45	66
55	55
73	55
101	83
105	109
106	103
1	1
18	18
20	19
30	30
47	45
59	63
51	49
57	43
110	105
172	225
5	5
13	13
24	30
15	32
24	14
40	40
67	57
53	55
87	87
171	142
0	0
10	10
14	20
13	13
35	35
52	38
65	65
51	51
61	50
124	128
5	5
9	7
9	7
45	45
22	22
17	17
32	40
42	53
134	140
106	121
13	11
19	19
32	27
43	49
35	35
58	84
70	70
54	54
62	68
119	123
5	5
24	24
55	55
45	30
31	42
43	43
46	46
35	56
139	123
50	50
3	3
22	22
45	45
21	29
20	20
27	42
40	44
91	85
90	72
110	84
6	6
25	25
18	21
56	56
48	48
47	44
68	53
